Policy_Cancelled_Post_Purchase,Policy_Start_Year,Policy_Start_Week,Grace_Period_Extensions,Previous_Policy_Duration_Months,Adult_Dependents,Child_Dependents,Infant_Dependents,Existing_Policyholder,Previous_Claims_Filed,Years_Without_Claims,Policy_Amendments_Count,Underwriting_Processing_Days,Vehicles_on_Policy,Custom_Riders_Requested,Days_Since_Quote,Purchased_Coverage_Bundle,Total_Dependents,Has_Children,Employer_ID_Present,Broker_ID_Missing,Underwriting_Delayed,Fast_Buyer,log_Income,log_Income_Per_Dependent,Risk_Score,Indecision_Score,Policy_Complexity,Month_Num,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Deductible_Tier_Ord,Agency_National,Emp_Employed_FullTime,Emp_Self_Employed,Emp_Unemployed,Acq_Aggregator_Site,Acq_Corporate_Partner,Acq_Direct_Website,Acq_Local_Broker,Broker_ID_TargetEnc,Region_TargetEnc,Employer_ID_TargetEnc
0,2017,25,0,2,2,0.0,0,0,0,0,0,0,0,1,60,2,2.0,0,0,0,0,0,10.868689965005819,9.77011576622146,0,0,1,10,-0.8660254037844386,0.5000000000000001,0.12053668025532308,-0.992708874098054,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.890275387145616,2.7721016236441542
0,2016,18,1,1,3,0.0,0,0,0,0,0,0,0,1,80,4,3.0,0,0,0,0,0,10.499041749677135,9.112830073685158,1,0,1,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,1,0,0,1,0,0,0,0,1,2.7363717833181043,2.760403058319625,2.7718757197912924
0,2016,4,2,2,3,0.0,0,0,0,0,0,0,0,1,113,4,3.0,0,0,0,0,0,10.528153248685602,9.141939200400307,2,0,1,5,0.49999999999999994,-0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,1,0,0,0,0,1,0,2.647885216976649,2.626062861041803,2.7722462297698374
0,2016,33,1,2,3,1.0,0,0,0,0,0,0,1,1,71,5,4.0,1,0,1,0,0,11.5445033924543,9.935104235887117,1,0,1,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,1,1,1,0,0,0,0,1,0,2.5966078088390705,2.7096275035594584,2.7722462297698374
1,2017,24,0,3,2,2.0,0,0,0,0,0,0,0,1,28,1,4.0,1,0,0,0,0,11.487554117091166,9.87815723165304,0,0,1,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,2,0,1,0,0,0,0,1,0,2.6403195348663404,2.619937665862752,2.773039070400976
0,2016,24,2,5,2,0.0,0,0,0,0,0,0,0,0,342,3,2.0,0,0,0,0,0,10.322649758969185,9.224103227891003,2,0,0,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,1,1,0,0,0,0,0,0,1,2.9775235681385053,2.8903002604354273,2.773039070400976
0,2016,37,0,3,2,0.0,0,0,0,0,0,0,0,1,115,2,2.0,0,0,0,0,0,10.666901659297197,9.568335976791642,0,0,1,1,0.49999999999999994,0.8660254037844387,-0.970941817426052,-0.23931566428755774,1,0,1,0,0,1,0,0,0,2.828848952938124,2.7170024916468254,2.7722462297698374
0,2016,31,1,2,3,0.0,0,0,0,0,0,0,0,2,88,4,3.0,0,0,0,0,0,10.628754331368759,9.242532596918286,1,0,2,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311556,-0.8229838658936565,1,0,1,0,0,1,0,0,0,2.828848952938124,2.8690333129168364,2.7722462297698374
0,2015,45,0,4,2,0.0,0,0,0,0,0,0,0,1,0,4,2.0,0,0,0,0,1,10.224775445439422,9.126235675585445,0,0,1,3,1.0,6.123233995736766e-17,-0.7485107481711011,0.6631226582407952,1,0,0,0,0,1,0,0,0,2.836790606428774,2.770193427271428,2.7718757197912924
0,2016,50,1,0,1,0.0,0,1,0,3,0,0,1,1,0,2,1.0,0,1,1,0,1,10.116092568038546,9.422985810432053,-2,0,1,4,0.8660254037844387,-0.4999999999999998,-0.2393156642875578,0.970941817426052,1,0,1,0,0,0,1,0,0,2.5966078088390705,2.626062861041803,2.3088237347251486
0,2016,33,0,4,2,0.0,0,0,0,0,0,0,0,2,191,2,2.0,0,0,0,0,0,10.561933292629115,9.46337276814926,0,0,2,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,1,0,0,1,0,1,0,0,0,2.8318616174293143,2.702409815168983,2.773039070400976
1,2017,22,0,1,2,0.0,0,0,0,0,0,0,0,0,128,2,2.0,0,0,0,0,0,10.694425470136476,9.595858522373033,0,0,0,10,-0.8660254037844386,0.5000000000000001,0.46472317204376906,-0.8854560256532096,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.7688928281029224,2.7721016236441542
0,2017,22,0,3,2,0.0,0,0,0,0,0,0,0,1,223,4,2.0,0,0,0,0,0,11.017382793013194,9.918803331580927,0,0,1,10,-0.8660254037844386,0.5000000000000001,0.46472317204376906,-0.8854560256532096,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.7688928281029224,2.7721016236441542
0,2016,17,1,2,2,0.0,0,0,0,0,0,0,1,0,7,3,2.0,0,0,1,0,0,10.27398191689677,9.175438665139618,1,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8854560256532099,-0.4647231720437685,1,1,1,0,0,0,0,1,0,2.5884878412643415,2.7408270387424385,2.773039070400976
0,2016,48,0,2,2,0.0,0,0,0,0,0,0,0,0,29,2,2.0,0,0,0,0,0,10.461867434196785,9.363312357416062,0,0,0,3,1.0,6.123233995736766e-17,-0.4647231720437684,0.88545602565321,4,0,1,0,0,1,0,0,0,2.8342841875511606,2.749738637018215,2.771069059750662
0,2016,22,0,2,2,0.0,0,0,0,0,0,0,0,1,6,2,2.0,0,1,1,0,1,10.443234105242826,9.34468010447265,0,0,1,9,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,1,0,0,1,0,0,1,0,0,2.581251174118251,2.7418257057702493,2.727103387497996
1,2016,23,2,5,2,0.0,0,0,0,0,0,0,0,0,199,3,2.0,0,0,0,0,0,10.351808745000422,9.253260324243275,2,0,0,10,-0.8660254037844386,0.5000000000000001,0.35460488704253584,-0.9350162426854147,1,1,1,0,0,1,0,0,0,2.7182234133007244,2.626062861041803,2.7722462297698374
1,2017,26,1,1,2,0.0,0,0,0,0,0,0,0,1,214,2,2.0,0,0,0,0,0,10.58605496418833,9.48749320604016,1,0,1,10,-0.8660254037844386,0.5000000000000001,-3.216245299353273e-16,-1.0,1,0,1,0,0,1,0,0,0,2.828848952938124,2.7096275035594584,2.7722462297698374
0,2016,26,2,0,1,0.0,0,0,0,0,0,0,0,0,11,2,1.0,0,1,1,0,0,9.980230051275088,9.287129176058139,2,0,0,10,-0.8660254037844386,0.5000000000000001,-3.216245299353273e-16,-1.0,1,1,1,0,0,0,1,0,0,2.5966078088390705,2.626062861041803,2.7248299058366294
0,2016,8,0,1,2,0.0,0,1,0,18,0,0,0,2,6,7,2.0,0,1,1,0,1,0.0,0.0,-18,0,2,6,1.2246467991473532e-16,-1.0,0.8229838658936564,0.5680647467311559,1,0,1,0,0,1,0,0,0,2.5913161633070634,2.620213910149435,2.636878181729335
0,2016,52,0,2,2,2.0,0,0,0,0,0,0,0,1,51,7,4.0,1,0,0,0,0,10.898816610938825,9.28945261613354,0,0,1,4,0.8660254037844387,-0.4999999999999998,6.432490598706546e-16,1.0,1,0,1,0,0,1,0,0,0,2.674740150005572,2.626062861041803,2.7722462297698374
0,2016,53,0,2,2,0.0,0,0,0,0,0,0,0,1,21,2,2.0,0,0,1,0,0,11.631455865724174,10.53286134139453,0,0,1,4,0.8660254037844387,-0.4999999999999998,0.12053668025532314,0.992708874098054,2,1,0,1,0,0,0,0,0,2.583448877706838,2.6000375723947187,2.7718757197912924
1,2016,14,1,1,2,0.0,0,0,0,0,0,0,0,0,45,2,2.0,0,0,0,0,0,10.357123903162497,9.258575143848624,1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.873653340917678,2.7721016236441542
1,2017,32,2,5,2,0.0,0,0,0,0,0,0,0,0,45,2,2.0,0,0,0,0,0,11.488755408323714,10.390163608736104,2,0,0,12,-2.4492935982947064e-16,1.0,-0.663122658240795,-0.7485107481711013,2,1,1,0,0,1,0,0,0,2.870662277817505,2.626062861041803,2.7722462297698374
1,2016,35,0,2,2,0.0,0,0,0,0,0,0,0,1,141,4,2.0,0,0,0,0,0,10.515433354422475,9.416875293748387,0,0,1,12,-2.4492935982947064e-16,1.0,-0.8854560256532096,-0.4647231720437691,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.854159753865369,2.773039070400976
0,2016,46,1,4,1,0.0,0,0,0,0,1,0,0,1,262,2,1.0,0,0,0,0,0,9.155759574403728,8.462717998047772,1,262,2,3,1.0,6.123233995736766e-17,-0.6631226582407955,0.7485107481711007,1,1,1,0,0,1,0,0,0,3.3177099051831633,2.7806139718542586,2.771069059750662
1,2016,7,2,5,3,0.0,0,0,0,0,0,0,0,1,17,4,3.0,0,0,0,0,0,10.688839414008294,9.30261344443551,2,0,1,6,1.2246467991473532e-16,-1.0,0.7485107481711011,0.6631226582407953,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6801663303481655,2.7721016236441542
0,2016,42,1,3,2,0.0,0,0,0,0,0,0,0,0,0,7,2.0,0,0,0,0,1,8.460806949962677,7.3626177742699275,1,0,0,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,0,1,0,0,0,0,1,0,2.6404476220729736,2.8411396005635243,2.7718757197912924
1,2017,15,0,4,2,0.0,0,0,0,0,0,0,0,1,80,2,2.0,0,0,0,0,0,10.290748295446528,9.192203895878883,0,0,1,8,-0.8660254037844384,-0.5000000000000004,0.9709418174260521,-0.2393156642875575,1,1,1,0,0,1,0,0,0,2.728261300870928,2.8343403121326336,2.773039070400976
0,2016,44,1,0,2,0.0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,9.999274891209323,8.900753464136352,1,0,0,2,0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.6243312997633286,2.7721016236441542
0,2016,29,0,2,3,0.0,0,0,0,0,0,0,0,1,107,4,3.0,0,0,0,0,0,10.866076393607582,9.479839316284814,0,0,1,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.8903002604354273,2.773039070400976
0,2016,14,1,2,2,2.0,0,0,0,0,1,0,0,1,63,7,4.0,1,0,0,0,0,10.795098836733255,9.18574291985791,1,63,2,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.8343403121326336,2.773039070400976
0,2016,24,1,2,3,0.0,0,0,0,0,0,0,0,2,49,4,3.0,0,0,0,0,0,11.064902794615076,9.678655388818143,1,0,2,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.8148483078241346,2.771069059750662
0,2015,32,2,3,2,0.0,0,0,0,0,0,0,0,0,152,4,2.0,0,0,0,0,0,10.615654210673295,9.517090978814453,2,0,0,12,-2.4492935982947064e-16,1.0,-0.663122658240795,-0.7485107481711013,1,1,0,0,0,0,0,0,1,2.7774955888769037,2.8903002604354273,2.773039070400976
1,2017,10,0,1,1,0.0,0,0,0,0,0,0,0,0,15,2,1.0,0,1,1,0,0,9.428676385577697,8.735609587316006,0,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9350162426854148,0.35460488704253557,1,1,1,0,0,0,0,1,0,2.5966078088390705,2.626062861041803,2.7294795423591007
1,2017,28,1,2,2,0.0,0,0,0,0,0,0,0,1,54,2,2.0,0,0,0,0,0,10.599815170140129,9.501252721460746,1,0,1,11,-0.5000000000000004,0.8660254037844384,-0.23931566428755743,-0.9709418174260521,4,0,1,0,0,1,0,0,0,2.828848952938124,2.9044359574156173,2.7722462297698374
0,2017,10,4,10,1,0.0,0,1,0,1,0,0,0,2,9,4,1.0,0,1,1,0,0,10.338085158438775,9.644970353613477,3,0,2,7,-0.4999999999999997,-0.8660254037844388,0.9350162426854148,0.35460488704253557,1,0,1,0,0,1,0,0,0,2.583448877706838,2.7653450249559866,2.832682377533531
0,2015,42,1,0,2,0.0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,10.677192308202622,9.57862614855971,1,0,0,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.7286284064886943,2.7721016236441542
0,2015,48,0,3,2,0.0,0,0,0,0,0,0,1,1,11,4,2.0,0,0,0,0,0,9.956222781835681,8.857705351783247,0,0,1,3,1.0,6.123233995736766e-17,-0.4647231720437684,0.88545602565321,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.8666436226602534,2.7721016236441542
1,2017,22,0,1,2,0.0,0,0,0,0,0,0,0,0,412,2,2.0,0,0,0,0,0,10.221574671005913,9.123035133631715,0,0,0,9,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,1,0,1,0,0,0,0,0,0,2.5353015346807783,2.626062861041803,2.7722462297698374
0,2015,41,2,0,2,0.0,0,0,0,0,0,0,0,2,230,2,2.0,0,0,0,0,0,10.278456339068802,9.179912779112001,2,0,2,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,0,0,1,0,1,0,0,0,2.8276990465078673,2.6801663303481655,2.7721016236441542
0,2016,30,0,4,2,0.0,0,0,0,0,0,0,0,1,107,2,2.0,0,0,0,0,0,10.93182489821473,9.83324836901059,0,0,1,11,-0.5000000000000004,0.8660254037844384,-0.46472317204376806,-0.8854560256532101,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.841735931654188,2.7721016236441542
0,2016,40,0,1,2,2.0,0,1,0,1,0,0,0,1,14,7,4.0,1,0,1,0,0,10.38639259943631,8.777078077070453,-1,0,1,2,0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,0,1,0,0,0,0,1,0,2.5913161633070634,2.620213910149435,2.771069059750662
0,2017,5,0,1,2,0.0,0,0,0,0,0,0,0,2,26,7,2.0,0,0,1,0,0,10.199736201865285,9.101198270683465,0,0,2,6,1.2246467991473532e-16,-1.0,0.5680647467311558,0.8229838658936564,1,1,1,0,0,0,0,1,0,2.583448877706838,2.6246346197067454,2.7718757197912924
0,2015,41,1,5,2,0.0,0,0,0,0,0,0,0,1,0,2,2.0,0,0,0,0,1,10.250762656074016,9.152221026000564,1,0,1,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,2,1,0,0,1,1,0,0,0,3.298154445313267,2.834425338876217,2.7722462297698374
0,2016,12,0,1,2,0.0,0,0,0,0,0,0,0,1,1,2,2.0,0,0,0,0,1,10.483109868547182,9.38455358929763,0,0,1,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,0.120536680255323,4,0,1,0,0,1,0,0,0,2.836790606428774,2.8220006343972877,2.7718757197912924
0,2017,12,0,2,3,0.0,0,0,0,0,1,0,0,1,78,4,3.0,0,0,0,0,0,10.907174320742355,9.520934936958987,0,78,2,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,0.120536680255323,1,0,1,0,0,1,0,0,0,2.836790606428774,2.7736178053912335,2.7718757197912924
0,2017,3,0,1,2,0.0,0,1,0,1,0,0,0,0,0,2,2.0,0,0,0,0,1,9.513297927890298,8.414833354401004,-1,0,0,5,0.49999999999999994,-0.8660254037844387,0.3546048870425356,0.9350162426854148,1,1,1,0,0,0,0,0,1,2.4368111058927644,2.841735931654188,2.7721016236441542
0,2017,10,0,3,2,0.0,0,0,0,0,0,0,0,3,75,4,2.0,0,0,0,0,0,10.567378152680911,9.468817347125452,0,0,3,7,-0.4999999999999997,-0.8660254037844388,0.9350162426854148,0.35460488704253557,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.8666436226602534,2.7721016236441542
0,2015,53,0,3,1,0.0,0,0,0,0,0,0,0,0,46,2,1.0,0,0,0,0,0,10.071610027805205,9.378505108867529,0,0,0,4,0.8660254037844387,-0.4999999999999998,0.12053668025532314,0.992708874098054,1,0,1,0,0,0,0,0,1,2.688748440250412,2.7688928281029224,2.7721016236441542
1,2016,33,2,5,2,0.0,0,0,0,0,4,0,0,0,80,4,2.0,0,0,0,0,0,11.277601406557476,10.179014423943956,2,320,4,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,2,1,1,0,0,1,0,0,0,2.728583246565186,2.8220006343972877,2.7718757197912924
1,2015,31,0,1,2,0.0,0,0,0,0,1,0,0,2,10,4,2.0,0,0,0,0,0,11.334776909083946,10.236188520186888,0,10,3,12,-2.4492935982947064e-16,1.0,-0.5680647467311556,-0.8229838658936565,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.6243312997633286,2.7721016236441542
0,2016,18,0,2,2,0.0,0,0,0,0,0,0,0,0,7,2,2.0,0,0,0,0,0,10.578625791184027,9.480064409824156,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,1,0,0,1,0,0,0,0,0,2.6902111640653277,2.6243312997633286,2.7721016236441542
0,2015,30,2,6,2,0.0,0,0,0,0,0,0,0,0,51,4,2.0,0,0,0,0,0,10.584037216536512,9.485475560446528,2,0,0,11,-0.5000000000000004,0.8660254037844384,-0.46472317204376806,-0.8854560256532101,1,1,1,0,0,0,0,0,1,2.8741975286261057,2.890275387145616,2.7721016236441542
0,2017,1,2,1,2,0.0,0,0,0,0,0,0,0,0,7,2,2.0,0,0,0,0,0,10.103143824553847,9.004613433754226,2,0,0,5,0.49999999999999994,-0.8660254037844387,0.12053668025532305,0.992708874098054,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.7688928281029224,2.7721016236441542
0,2017,14,0,5,2,0.0,0,0,0,0,0,0,0,2,76,4,2.0,0,0,0,0,0,10.57688396445521,9.478322671842056,0,0,2,8,-0.8660254037844384,-0.5000000000000004,0.992708874098054,-0.12053668025532288,1,0,1,0,0,1,0,0,0,2.6810329023078534,2.740501244607929,2.771069059750662
0,2016,43,1,4,2,0.0,0,0,0,0,0,0,0,2,0,2,2.0,0,0,0,0,1,10.825736101320524,9.72716357425774,1,0,2,2,0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1,0,1,0,0,1,0,0,0,2.828848952938124,2.7353417202591603,2.7722462297698374
0,2017,18,2,2,2,0.0,0,0,0,0,0,0,0,3,153,4,2.0,0,0,0,0,0,10.781169671885184,9.682598956897282,2,0,3,9,-1.0,-1.8369701987210297e-16,0.8229838658936565,-0.5680647467311557,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.8683079081187643,2.773039070400976
1,2016,28,1,1,3,0.0,0,0,0,0,0,0,0,0,45,4,3.0,0,0,0,0,0,10.92543763541238,9.539197256700715,1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.23931566428755743,-0.9709418174260521,1,0,1,0,0,1,0,0,0,2.836790606428774,2.869852256503035,2.7718757197912924
1,2017,27,2,0,2,1.0,0,0,0,0,0,0,0,1,36,4,3.0,1,0,0,0,0,10.651993278143538,9.26576987544488,2,0,1,11,-0.5000000000000004,0.8660254037844384,-0.12053668025532283,-0.992708874098054,1,0,1,0,0,1,0,0,0,2.674740150005572,2.626062861041803,2.7722462297698374
0,2016,43,1,4,2,0.0,0,0,0,0,2,0,0,2,95,4,2.0,0,0,0,0,0,10.66402792577887,9.565462377396502,1,190,4,2,0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6801663303481655,2.7721016236441542
0,2017,5,0,3,2,0.0,0,0,0,0,0,0,0,1,0,4,2.0,0,0,0,0,1,9.516987956735258,8.41852283921716,0,0,1,6,1.2246467991473532e-16,-1.0,0.5680647467311558,0.8229838658936564,1,1,1,0,0,1,0,0,0,3.336667251154727,2.7286284064886943,2.7721016236441542
0,2017,12,1,0,2,0.0,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,10.491577504775327,9.393020753273813,1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,0.120536680255323,4,0,1,0,0,1,0,0,0,2.828848952938124,2.7353417202591603,2.7722462297698374
0,2016,8,0,3,2,0.0,0,0,0,0,0,0,0,1,2,2,2.0,0,0,0,0,1,10.23230125156721,9.133760938018773,0,0,1,6,1.2246467991473532e-16,-1.0,0.8229838658936564,0.5680647467311559,1,0,1,0,0,0,0,0,1,2.509207873839536,2.7353417202591603,2.7722462297698374
0,2015,39,2,4,1,0.0,0,0,0,0,2,0,0,0,0,2,1.0,0,0,0,0,1,11.07028950131439,10.377157888688238,2,0,2,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1,0,0,1,0,0,0,0,0,2.235903120978646,2.626062861041803,2.7722462297698374
1,2016,42,0,1,2,0.0,0,0,0,0,0,0,0,1,110,2,2.0,0,0,0,0,0,10.563497199828811,9.464936594459928,0,0,1,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,4,0,1,0,0,1,0,0,0,2.828848952938124,2.7353417202591603,2.7722462297698374
1,2016,18,0,2,2,0.0,0,0,0,0,0,0,0,0,53,2,2.0,0,0,0,0,0,10.547519065956298,9.4489592930009,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,1,0,1,0,0,1,0,0,0,2.650353422270624,2.6243312997633286,2.7721016236441542
0,2015,33,2,4,2,0.0,0,0,0,0,0,0,1,1,27,4,2.0,0,0,1,0,0,11.414839756948563,10.316249529183548,2,0,1,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,3,1,0,1,0,0,0,1,0,2.5884878412643415,2.619937665862752,2.773039070400976
0,2016,14,2,5,2,0.0,0,0,0,0,0,0,0,1,51,2,2.0,0,0,0,0,0,10.125725093546926,9.027192874186852,2,0,1,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,1,0,1,0,0,1,0,0,0,2.6401344221221437,2.7353417202591603,2.7722462297698374
0,2015,50,1,2,2,0.0,0,0,0,0,1,0,0,1,16,2,2.0,0,0,0,0,0,9.642908843016192,8.544426314013899,1,16,2,4,0.8660254037844387,-0.4999999999999998,-0.2393156642875578,0.970941817426052,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.7688928281029224,2.7721016236441542
0,2016,35,2,8,2,0.0,0,0,0,0,0,0,0,0,222,3,2.0,0,0,0,0,0,10.39094485145553,9.292393979511582,2,0,0,12,-2.4492935982947064e-16,1.0,-0.8854560256532096,-0.4647231720437691,1,1,0,0,0,0,0,0,1,2.986142047013982,2.869852256503035,2.7718757197912924
0,2016,19,1,1,2,0.0,0,0,0,0,1,0,0,0,5,2,2.0,0,0,0,0,1,10.265113967683632,9.166571330843476,1,5,1,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,1,0,0,0,0,0,1,2.6397675124572366,2.619937665862752,2.773039070400976
0,2017,10,1,1,1,0.0,0,0,0,0,1,0,0,2,146,3,1.0,0,0,0,0,0,10.151241761863012,9.458133608130114,1,146,3,7,-0.4999999999999997,-0.8660254037844388,0.9350162426854148,0.35460488704253557,1,0,0,1,0,0,0,0,0,2.547749975694636,2.806827824275219,2.773039070400976
1,2015,29,2,4,2,0.0,0,0,0,0,0,0,0,0,65,2,2.0,0,0,0,0,0,10.120995252231708,9.02246341246853,2,0,0,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.620213910149435,2.771069059750662
0,2017,23,1,2,2,0.0,0,0,0,0,1,0,0,0,241,4,2.0,0,0,1,0,0,10.624421334849618,9.525857674793864,1,241,1,10,-0.8660254037844386,0.5000000000000001,0.35460488704253584,-0.9350162426854147,1,0,1,0,0,0,0,0,0,2.5966078088390705,2.8690333129168364,2.7722462297698374
0,2016,16,1,2,1,0.0,0,0,0,0,0,0,0,0,85,2,1.0,0,0,0,0,0,10.187835698626408,9.49472614258953,1,0,0,8,-0.8660254037844384,-0.5000000000000004,0.9350162426854148,-0.35460488704253545,1,0,1,0,0,0,0,0,1,2.663786334585428,2.6246346197067454,2.7718757197912924
0,2015,48,0,2,1,0.0,0,0,0,0,0,0,0,0,9,2,1.0,0,0,0,0,0,9.961382334079708,9.268282339868572,0,0,0,3,1.0,6.123233995736766e-17,-0.4647231720437684,0.88545602565321,1,0,0,1,0,0,0,0,0,2.232863936801984,2.8343403121326336,2.773039070400976
1,2016,32,0,4,2,0.0,0,0,0,0,0,0,0,0,63,2,2.0,0,0,0,0,0,11.347663954503668,10.249075259588878,0,0,0,12,-2.4492935982947064e-16,1.0,-0.663122658240795,-0.7485107481711013,2,1,1,0,0,1,0,0,0,2.7182234133007244,2.834425338876217,2.7722462297698374
0,2017,31,1,4,2,0.0,0,0,0,0,0,0,0,2,8,4,2.0,0,0,0,0,0,11.197219019105296,10.09863415461448,1,0,2,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311556,-0.8229838658936565,1,1,1,0,0,1,0,0,0,2.728261300870928,2.777917077461099,2.773039070400976
1,2015,53,0,3,2,0.0,0,0,1,0,0,0,0,1,82,2,2.0,0,0,0,0,0,10.63838901290332,9.53982467835655,1,0,1,4,0.8660254037844387,-0.4999999999999998,0.12053668025532314,0.992708874098054,1,0,0,0,0,1,0,0,0,2.828848952938124,2.626062861041803,2.7722462297698374
1,2017,29,1,1,1,0.0,0,0,0,0,0,0,0,0,256,2,1.0,0,0,0,0,0,10.344021497444201,9.650906500997987,1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,4,0,1,0,0,1,0,0,0,2.836790606428774,2.7475303860268045,2.7718757197912924
1,2017,31,2,2,3,0.0,0,0,0,0,0,0,0,0,313,4,3.0,0,0,0,0,0,10.84138810128465,9.455152455761107,2,0,0,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311556,-0.8229838658936565,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.813307235720711,2.773039070400976
0,2017,21,0,2,2,0.0,0,0,0,0,0,0,1,2,200,2,2.0,0,0,0,0,0,10.298840033288426,9.200295086614979,0,0,2,9,-1.0,-1.8369701987210297e-16,0.5680647467311558,-0.8229838658936564,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.873653340917678,2.7721016236441542
0,2016,30,1,3,2,1.0,0,0,0,0,1,0,0,2,152,2,3.0,1,0,0,0,0,10.904468820330528,9.518229585485654,1,152,3,11,-0.5000000000000004,0.8660254037844384,-0.46472317204376806,-0.8854560256532101,2,1,1,0,0,0,0,0,1,2.9075300225893077,2.619937665862752,2.773039070400976
1,2017,29,1,2,2,0.0,0,0,0,0,0,0,0,0,150,2,2.0,0,0,0,0,0,10.267163879491966,9.168621100022905,1,0,0,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,4,0,1,0,0,1,0,0,0,2.836790606428774,2.7653450249559866,2.7718757197912924
0,2017,30,2,4,2,0.0,0,0,0,0,0,0,0,2,118,4,2.0,0,0,0,0,0,11.15571752186982,10.057133819454297,2,0,2,11,-0.5000000000000004,0.8660254037844384,-0.46472317204376806,-0.8854560256532101,1,1,1,0,0,1,0,0,0,2.7279944094031903,2.890275387145616,2.7721016236441542
